Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Renin secretion,26/69,0.0036087920117455,0.0069113834891612,0,0,2.060386945475865,11.588403631208855,PDE3B;ADRB2;GNAI1;GNAI2;PPP3CA;EDNRA;PPP3CB;PPP3R1;PPP3CC;CLCA2;CACNA1S;PRKACA;PRKACB;KCNJ2;EDN1;ACE;AGT;PLCB3;CREB1;GNAQ;AGTR1;GNAS;PDE3A;ORAI1;PLCB1;CALM1,KEGG_2021_Human
Oxidative phosphorylation,44/133,0.003997674497421,0.0076100309709942,0,0,1.6863212724768994,9.311937672154764,NDUFB9;NDUFA13;NDUFB7;NDUFA11;NDUFB10;COX15;NDUFB11;COX17;NDUFA4L2;UQCR10;COX6A1;COX5B;COX5A;ATP5F1B;UQCRFS1;CYC1;ATP6V1E1;NDUFV2;ATP6V0E2;ATP6V1D;COX8A;NDUFA9;NDUFA7;NDUFA6;NDUFA5;NDUFA3;SDHC;SDHD;SDHA;SDHB;ATP5F1D;UQCRHL;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFAB1;ATP6V1B2;NDUFS3;NDUFS2;ATP6V0D1;ATP6V0C,KEGG_2021_Human
Inositol phosphate metabolism,27/73,0.0041238095477269,0.0078031366292318,0,0,2.0001442543492685,10.982747888117794,MTMR1;ISYNA1;MTMR2;INPP1;MTMR14;PTEN;PIK3CG;MTM1;INPP5B;INPP5F;INPP5D;INPP5E;PIP4K2B;PIP5K1C;PLCG1;IPMK;OCRL;FIG4;PLCB3;ALDH6A1;ITPKA;PIK3C3;PLCH1;PI4KB;PLCB1;PLCD3;PLCD1,KEGG_2021_Human
Vibrio cholerae infection,20/50,0.0046327190421019,0.008713923912525,0,0,2.2706124852767964,12.203659560218338,ARF1;PRKCA;ACTB;ACTG1;TJP1;ADCY9;SEC61G;KCNQ1;ATP6V1B2;GNAS;SEC61B;PLCG1;ATP6V1E1;PRKACA;ATP6V0D1;ATP6V0E2;PRKACB;ATP6V0C;ATP6V1D;CFTR,KEGG_2021_Human
RNA polymerase,14/31,0.0047500810897775,0.0088818084282231,0,0,2.803523703261631,14.997712431117623,POLR2J3;POLR3A;POLR2A;POLR3B;POLR3C;POLR2E;POLR1D;POLR3F;POLR2F;POLR2G;POLR3H;POLR2I;POLR2J;POLR2L,KEGG_2021_Human
Amoebiasis,35/102,0.005038315054365,0.0093653385716431,0,0,1.7808420781093426,9.421871918795697,LAMA5;RAB5C;ITGAM;LAMA4;HSPB1;PIK3R1;LAMC1;RELA;PRKACA;PRKACB;TGFB2;TGFB1;TGFB3;LAMB2;FN1;PRKCA;SERPINB9;LAMB1;ACTN4;NFKB1;PTK2;COL1A1;PLCB3;COL4A2;COL4A1;GNAQ;COL4A6;GNAS;COL4A5;PLCB1;RAB7B;RAB5A;VCL;RAB7A;TLR2,KEGG_2021_Human
Ribosome,50/158,0.0061158258010159,0.0113017599597721,0,0,1.5793027353720996,8.04950937766003,RPL4;MRPS16;RPL31;MRPS11;RPLP1;MRPS12;MRPL36;MRPL34;RPL7;RPS15;MRPL4;RPS4X;MRPL3;RPL7A;MRPL2;RPL18A;RPS18;RPL36;RPL35;RPLP2;MRPL9;RPS9;RPS7;RPL22;MRPS18A;MRPS2;MRPS21;RPL13A;RPSA;RPS3A;MRPS9;RPL29;RPL28;RPL12;RPL11;RPS27L;MRPL12;MRPL20;RPL14;RPL13;RPS2;RPL18;RPS27A;RPL19;MRPL28;RPL23A;RPS26;RPS28;RPS21;RPL26L1,KEGG_2021_Human
Cell adhesion molecules,47/148,0.0071524316286686,0.0131405139224378,0,0,1.5870994564464225,7.8407520348394435,ITGB1;NLGN3;NLGN1;ITGAM;NLGN2;SELPLG;SDC4;SDC2;NRXN1;SDC3;LRRC4;NRXN3;NRXN2;ITGAL;PTPRF;ICAM1;CDH5;CDH4;HLA-DMA;CDH3;CDH2;CDH1;CLDN23;ITGB8;ITGAV;MADCAM1;NCAM1;NEO1;MPZL1;ITGA4;NEGR1;L1CAM;HLA-G;SELE;HLA-E;CLDN11;CLDN4;CD4;PTPRC;SELL;CD8A;HLA-DPB1;HLA-DRA;SDC1;ESAM;HLA-DRB1;ITGA9,KEGG_2021_Human
RNA transport,57/186,0.0076146761450488,0.0139088882187018,0,0,1.5075991776835325,7.353583073595649,CYFIP1;EIF4A1;POP5;NUP107;POP7;NXT1;FMR1;GEMIN2;EIF4A3;CASC3;XPO1;SUMO1;NUP62;SUMO2;XPO5;EIF2B1;NUP214;PRMT5;UPF1;SEC13;NCBP1;THOC5;RANGAP1;RPP25L;EEF1A1;NUP93;STRAP;NUP54;GEMIN7;NUP98;PABPC1;KPNB1;NUP58;POM121;SEH1L;RBM8A;AAAS;NXF1;NXF3;EIF4EBP2;SAP18;EIF4E;RANBP2;EIF2B2;UPF3B;EIF2S1;XPOT;EIF3G;TACC3;ACIN1;RNPS1;EIF3F;EIF3D;EIF3A;RAN;EIF4G1;EIF3B,KEGG_2021_Human
Viral myocarditis,22/60,0.0101705746535764,0.0184706987961503,0,0,1.971695699699979,9.04664573979282,CAV1;ITGAL;HLA-G;ACTB;ACTG1;ICAM1;HLA-E;HLA-DMA;CASP8;DAG1;RAC2;HLA-DPB1;RAC3;CYCS;HLA-DRA;DMD;FYN;RAC1;BID;CD55;HLA-DRB1;EIF4G1,KEGG_2021_Human
Antigen processing and presentation,27/78,0.0112185381921514,0.0202574746783992,0,0,1.8034661774464265,8.097901599147407,HLA-DMA;CTSL;B2M;PDIA3;CD74;HSPA8;HSP90AA1;HSPA5;NFYA;HSPA4;NFYC;HSPA6;TAP1;HLA-G;HLA-E;CD4;CREB1;CD8A;CANX;RFX5;RFXAP;HLA-DPB1;PSME2;HLA-DRA;CALR;HLA-DRB1;HSPA1A,KEGG_2021_Human
Vascular smooth muscle contraction,42/133,0.0116848519741446,0.0209796205899416,0,0,1.5733893270511112,7.00073598902797,CALCRL;ROCK1;ROCK2;ADM;ACTG2;PPP1CB;PPP1CC;EDNRA;CALD1;MAPK1;MYH11;CACNA1S;PRKACA;PRKACB;MYH10;ARHGEF11;PPP1R14A;MAP2K1;EDN1;MAP2K2;ARHGEF12;PPP1R12A;PLA2G4C;PLA2G4A;PRKCA;RHOA;AGT;PPP1CA;ACTA2;PLCB3;ADCY9;GNAQ;AGTR1;GNAS;MYH9;PRKCQ;ARHGEF1;RAF1;CALM1;PLCB1;PPP1R12B;PPP1R12C,KEGG_2021_Human
Natural killer cell mediated cytotoxicity,41/131,0.0147388733915427,0.0263134688798163,0,0,1.5527500431427657,6.548361247871213,SHC1;PIK3R1;ITGAL;ICAM1;PPP3CA;PPP3R1;PPP3CB;PAK1;PPP3CC;SH3BP2;TNFSF10;RAC2;RAC3;MAPK1;PTK2B;FYN;PLCG1;RAC1;BID;HRAS;IFNAR2;MAP2K1;MAP2K2;SYK;IFNGR2;TNFRSF10B;GZMB;PRKCA;NFATC1;PTPN11;HLA-G;HLA-E;VAV2;LCK;GRB2;LCP2;KRAS;RAF1;SOS1;SOS2;IFNAR1,KEGG_2021_Human
Lysosome,40/128,0.0162638831013058,0.028788974182126,0,0,1.549165120593692,6.380714296592232,CD63;ASAH1;HEXB;CLTC;AP4E1;CLTA;CTSW;NAGPA;GNS;SGSH;CLN5;GGA1;GGA3;CTSL;HYAL1;CTSK;HYAL2;LAMP2;NEU1;PSAP;HYAL3;AP1S2;AP1S1;AP3S1;CTSD;ARSB;AP1M1;CTSA;ARSA;CD164;SORT1;AP1B1;AP3D1;LAPTM5;MCOLN1;NPC1;GLB1;TPP1;ATP6V0D1;ATP6V0C,KEGG_2021_Human
Morphine addiction,30/91,0.0163076784132929,0.028788974182126,0,0,1.675375002721355,6.896043238999954,PDE3B;ARRB1;ARRB2;GNAI1;GNAI2;GNG10;GNG2;GRK5;GRK4;GRK6;PRKACA;PRKACB;KCNJ3;KCNJ5;KCNJ6;PDE4D;PDE4C;GABRA3;PRKCA;OPRM1;GNG12;GNG11;ADCY9;PDE10A;GNB2;GNB1;GNAS;PDE3A;GNB5;PDE7A,KEGG_2021_Human
Sulfur relay system,5/8,0.0181953767813293,0.0319429947938893,0,0,5.667693888032871,22.708112846843537,MPST;CTU2;CTU1;NFS1;MOCS3,KEGG_2021_Human
Glycolysis / Gluconeogenesis,23/67,0.020274272678419,0.0353959677700576,0,0,1.7799296835760925,6.938882421637712,PDHA1;ADH1B;ENO1;BPGM;PDHB;ENO2;HK2;ADH5;ALDH3A2;LDHA;PFKL;PKM;G6PC3;PGK1;PGM2;DLAT;ALDOA;ACSS1;DLD;PFKM;PGM1;PFKP;ALDH9A1,KEGG_2021_Human
Mismatch repair,10/23,0.021846247669753,0.0379130682251224,0,0,2.6170458012679254,10.00686634449271,MSH6;POLD4;PCNA;RFC4;EXO1;POLD1;POLD2;RPA1;PMS2;MLH1,KEGG_2021_Human
MicroRNAs in cancer,86/310,0.02195598571265,0.0379130682251224,0,0,1.3102788627777422,5.0035821751236025,CDKN1A;BMPR2;ITGB3;PTEN;IRS2;BRCA1;BMI1;IKBKB;RPTOR;RASSF1;RPS6KA5;PLAU;MYC;STMN1;TIMP3;EP300;HRAS;TP63;APC2;PDGFRB;PDGFRA;MAP2K1;MAP2K2;TPM1;PRKCA;KIF23;CDC25C;SIRT1;MMP9;RHOA;CDC25A;CDC25B;FOXP1;ZEB1;FSCN1;ITGA5;EZR;RAF1;SOS1;TP53;CRK;MET;SOS2;CD44;NOTCH3;HDAC2;ABCB1;SLC45A3;NOTCH1;ROCK1;SHC1;HDAC1;CDCA5;PDGFA;PIK3R1;PTGS2;EFNA5;SLC7A1;EGFR;ERBB3;ERBB2;E2F1;IGF2BP1;MAPK1;E2F3;PLCG1;PAK4;MCL1;CREBBP;TGFB2;CDKN2A;WNT3A;RDX;STAT3;NFKB1;MTOR;VEGFA;CCNG1;MDM2;ATM;GRB2;KRAS;VIM;FGFR3;RECK;EZH2,KEGG_2021_Human
Base excision repair,13/33,0.0235091973014402,0.0403744910176909,0,0,2.2118632855567806,8.295291465565782,FEN1;PCNA;MPG;OGG1;XRCC1;HMGB1;POLB;POLD4;NTHL1;POLD1;TDG;POLD2;POLE,KEGG_2021_Human
Aldosterone synthesis and secretion,31/98,0.0266892901454897,0.0455881928971608,0,0,1.5759204861237317,5.710336711647177,ATF2;SCARB1;CAMK2D;DAGLA;ATF6B;CAMK2A;ATP1A3;CACNA1H;LIPE;CACNA1S;PRKACA;PRKACB;KCNJ5;ATP1B3;PRKCA;AGT;NR4A2;POMC;NR4A1;PLCB3;ADCY9;CREB1;GNAQ;AGTR1;GNAS;ORAI1;PRKD2;PRKD1;CALM1;PLCB1;KCNK3,KEGG_2021_Human
Fatty acid biosynthesis,8/18,0.0339786628141962,0.0577271905875592,0,0,2.721057268722467,9.202676949206662,MECR;ACSL1;OXSM;FASN;ACSL5;ACSL4;ACSBG1;MCAT,KEGG_2021_Human
Nicotinate and nicotinamide metabolism,13/35,0.0384879735564731,0.0650385007692273,0,0,2.010524205673048,6.5491005704241205,SIRT4;SIRT6;NMNAT2;SIRT7;NT5C2;SIRT1;SIRT2;SIRT3;NADK2;BST1;NAPRT;AOX1;ENPP1,KEGG_2021_Human
Cholinergic synapse,34/113,0.0426491560007791,0.0716868792353522,0,0,1.4657128595705065,4.623954410663641,CAMK2D;CAMK2A;PIK3R1;PIK3CG;GNAI1;GNAI2;GNG10;GNG2;AKT1;MAPK1;FYN;CACNA1S;PRKACA;JAK2;PRKACB;HRAS;KCNJ2;KCNJ3;MAP2K1;KCNJ6;PRKCA;FOS;GNG12;GNG11;PLCB3;ADCY9;CREB1;KCNQ1;GNAQ;GNB2;GNB1;KRAS;GNB5;PLCB1,KEGG_2021_Human
Terpenoid backbone biosynthesis,9/22,0.0436583972012686,0.0729949921460364,0,0,2.35482230921755,7.373795537168245,NUS1;MVK;GGPS1;FNTA;FNTB;PMVK;MVD;RCE1;ZMPSTE24,KEGG_2021_Human
Inflammatory mediator regulation of TRP channels,30/98,0.044007824819274,0.0731919612783714,0,0,1.5022263885633935,4.692035611040485,CAMK2D;SRC;CAMK2A;IL1RAP;PIK3R1;KNG1;PPP1CB;PPP1CC;BDKRB2;BDKRB1;PLCG1;PRKACA;PRKACB;MAP2K6;NTRK1;PLA2G4C;PLA2G4A;PRKCA;IGF1;TRPV1;MAPK14;PPP1CA;MAPK10;PLCB3;ADCY9;GNAQ;GNAS;PRKCQ;CALM1;PLCB1,KEGG_2021_Human
Malaria,17/50,0.0459909089589215,0.0760896713665927,0,0,1.7530614019247874,5.398222193622063,TGFB2;TGFB1;GYPC;LRP1;CD81;TGFB3;SDC2;ITGAL;SELE;THBS4;ICAM1;COMP;SDC1;CD36;MET;MYD88;TLR2,KEGG_2021_Human
Glycosaminoglycan degradation,8/19,0.0472853801801116,0.077823854879767,0,0,2.473528233880657,7.54810526898505,GLB1;HYAL1;HEXB;HYAL2;HYAL3;GNS;ARSB;SGSH,KEGG_2021_Human
Gastric acid secretion,24/76,0.0478411326755888,0.0783101747648926,0,0,1.5711079371556824,4.775963088826665,CAMK2D;CAMK2A;ATP1A3;ATP1B3;PRKCA;SSTR2;ACTB;GNAI1;ACTG1;GNAI2;SLC9A1;PLCB3;ADCY9;SST;KCNQ1;GNAQ;GNAS;PRKACA;EZR;PLCB1;CALM1;PRKACB;CFTR;KCNJ2,KEGG_2021_Human
DNA replication,13/36,0.0480764996974341,0.0783101747648926,0,0,1.9229854752888165,5.836187446071305,RNASEH2C;FEN1;PCNA;RNASEH2A;RFC4;MCM7;RPA1;POLD4;POLD1;POLD2;MCM5;POLE;MCM2,KEGG_2021_Human
Cortisol synthesis and secretion,21/65,0.0490008497738994,0.0794065052746267,0,0,1.624435206940177,4.899162793531956,ATF2;SCARB1;ATF6B;KCNA4;CACNA1H;AGT;NR5A1;POMC;NR4A1;PLCB3;ADCY9;CREB1;GNAQ;AGTR1;GNAS;ORAI1;CACNA1S;PRKACA;PLCB1;PRKACB;KCNK3,KEGG_2021_Human
Nucleotide excision repair,16/47,0.051335035234093,0.0827646486427214,0,0,1.7562281126327477,5.214911815155755,PCNA;RFC4;RPA1;XPC;GTF2H1;RAD23A;RAD23B;RBX1;DDB1;POLD4;CDK7;POLD1;ERCC1;POLD2;ERCC2;POLE,KEGG_2021_Human
Non-homologous end-joining,6/13,0.0534063255113247,0.0856669992973534,0,0,2.914700886959804,8.5395666878967,FEN1;XRCC6;XRCC4;PRKDC;XRCC5;LIG4,KEGG_2021_Human
Protein export,9/23,0.0576805048605408,0.0920557552319742,0,0,2.186479086016429,6.237666322558037,IMMP1L;HSPA5;SEC61G;SRP54;SRP68;SEC61B;SEC62;SEC11C;SEC63,KEGG_2021_Human
African trypanosomiasis,13/37,0.0591921163577323,0.0935235438452171,0,0,1.842741639103271,5.209369647730451,LAMA4;APOA1;PRKCA;SELE;KNG1;ICAM1;PLCB3;GNAQ;APOL1;PLCB1;THOP1;MYD88;IDO1,KEGG_2021_Human
Aldosterone-regulated sodium reabsorption,13/37,0.0591921163577323,0.0935235438452171,0,0,1.842741639103271,5.209369647730451,INSR;ATP1A3;ATP1B3;PRKCA;PIK3R1;IGF1;INS;SLC9A3R2;FXYD2;SCNN1A;MAPK1;SFN;KRAS,KEGG_2021_Human
PPAR signaling pathway,23/74,0.0611064409598552,0.0954157850978595,0,0,1.53492796013433,4.290335471195685,ACSL1;APOA2;ILK;ACSL5;APOA1;ACSL4;SORBS1;APOA5;CYP27A1;RXRB;RXRA;SCP2;FABP5;UBC;ME1;OLR1;ACSBG1;PPARG;CD36;PPARA;PLTP;PPARD;SLC27A4,KEGG_2021_Human
Amino sugar and nucleotide sugar metabolism,16/48,0.0612955834647641,0.0954157850978595,0,0,1.7012356575463372,4.749930741628194,CMAS;PMM1;HEXB;HK2;GMPPB;NANP;UGDH;CYB5R4;GALE;AMDHD2;UAP1L1;GNPNAT1;PGM2;PGM1;GALK1;GNE,KEGG_2021_Human
"Valine, leucine and isoleucine degradation",16/48,0.0612955834647641,0.0954157850978595,0,0,1.7012356575463372,4.749930741628194,BCKDHA;MCCC2;HIBADH;BCKDHB;MCCC1;ABAT;HSD17B10;ALDH3A2;HADHA;ALDH6A1;DBT;AOX1;ACADS;DLD;ALDH9A1;BCAT2,KEGG_2021_Human
Lysine degradation,20/63,0.0634771439685651,0.0983273406571891,0,0,1.5828128852000989,4.363934429618498,KMT2D;SETD2;KMT2A;SETDB1;EHMT2;SUV39H1;KMT2C;SETD1B;DOT1L;SETDB2;EHMT1;DLST;PLOD2;ASH1L;ALDH3A2;HADHA;DLD;EZH1;ALDH9A1;EZH2,KEGG_2021_Human
Homologous recombination,14/41,0.0641795076836565,0.0989303630635876,0,0,1.7640379682726397,4.844174061830317,MUS81;BARD1;XRCC3;RPA1;BRCA1;BRCA2;PALB2;RAD54B;BABAM2;POLD4;EME1;POLD1;POLD2;ATM,KEGG_2021_Human
Peroxisome,25/82,0.0645217931581519,0.0989751778542524,0,0,1.4928571705629317,4.091551625005771,MVK;PEX11B;MPV17L2;CROT;PEX26;SCP2;PMVK;MPV17;DECR2;PEX16;GSTK1;ACOT8;PEX19;ACSL1;ACSL5;ACSL4;PEX10;PEX12;PEX14;DHRS4;PEX7;PEX5L;CAT;PEX5;CRAT,KEGG_2021_Human
Pyrimidine metabolism,18/56,0.0679644783748207,0.1037525370359581,0,0,1.6117811084001394,4.333708831272717,DTYMK;CANT1;RRM2;ENTPD5;NME3;CTPS1;NT5C2;TYMS;UCKL1;NT5C3A;NME1-NME2;UCK1;DPYD;CMPK1;ENPP1;TK1;UMPS;DCTPP1,KEGG_2021_Human
Sphingolipid metabolism,16/49,0.0724927632808992,0.1101332365229045,0,0,1.6495760785257696,4.328930605428095,ARSA;ASAH1;CERS6;SPHK2;SPHK1;SGPP1;SMPD3;SMPD2;SMPD4;SPTLC1;SPTLC2;GLB1;NEU1;PSAP;KDSR;PLPP3,KEGG_2021_Human
Glycosaminoglycan biosynthesis,17/53,0.0759457939203674,0.1148271333915604,0,0,1.6066602908359695,4.141545157366423,CSGALNACT1;B4GALT1;CHST7;HS3ST3A1;CHPF;B3GAT3;XYLT1;B3GALT6;HS6ST1;HS3ST2;EXTL2;CHSY1;CHST12;CHSY3;B4GALT7;CHST2;ST3GAL2,KEGG_2021_Human
Complement and coagulation cascades,25/85,0.0924981531558535,0.1391876971297606,0,0,1.4179379467904782,3.375495717775819,C1QA;ITGAM;C1S;CFH;C1R;SERPINE1;PLAT;PLG;TFPI;KNG1;C3;VTN;PLAU;BDKRB2;BDKRB1;A2M;CD55;F2R;PLAUR;F2;PROCR;PROC;SERPING1;CFB;F2RL2,KEGG_2021_Human
Cytokine-cytokine receptor interaction,77/295,0.09516179600097,0.1425171921151969,0,0,1.203492845842422,2.8308278549647734,ACVRL1;BMPR2;MSTN;TNFRSF13B;IL24;IL27;PRL;IL1RAP;CXCL13;IL27RA;TNFSF10;LEPR;CCR5;IL13RA2;IL6R;ACVR1;IFNAR2;IL11;IL4R;TNFRSF12A;IL15;IL11RA;IFNGR2;IL13;OSMR;PRLR;IL17RB;TGFBR1;IL17RA;TGFBR2;TNFRSF1A;TNFRSF25;IL6ST;IFNAR1;CSF1R;CXCR5;IL20RB;CXCR4;CSF2RB;ACVR1B;IL2RG;IL1RL1;CXCR3;CCL5;RELT;CCR10;IL32;NGFR;GDF11;IL33;TGFB2;CCL22;TGFB1;TNFSF15;IL10RB;IL37;TGFB3;IL10RA;IL31RA;LIF;TNFRSF10C;TNFRSF10B;INHBA;GDF5;ACVR2B;ACVR2A;EPOR;IL22RA1;BMP2;CD4;LEP;IL2RB;ACKR4;BMPR1B;CCL27;IL18R1;PF4,KEGG_2021_Human
Serotonergic synapse,32/113,0.0978003662076641,0.1457779043472729,0,0,1.34466205207274,3.126106587377546,APP;MAOA;PTGS2;GNAI1;GNAI2;GNG10;GNG2;MAPK1;CACNA1S;PRKACA;PRKACB;HRAS;KCNJ3;KCNJ5;MAP2K1;KCNJ6;DUSP1;TRPC1;PLA2G4C;PLA2G4A;PRKCA;GNG12;GNG11;PLCB3;GNAQ;GNB2;GNB1;GNAS;KRAS;GNB5;RAF1;PLCB1,KEGG_2021_Human
Alcoholism,50/186,0.1042332376142876,0.1546371036906802,0,0,1.2518635733528627,2.830619047724191,ATF2;HDAC10;HDAC11;PPP1CB;PPP1CC;PRKACA;PRKACB;HRAS;H3-3A;MAP2K1;H4-16;CREB1;CRH;RAF1;SOS1;SOS2;SLC29A2;HDAC2;HDAC3;ATF6B;MAOA;SHC1;HDAC1;GNAI1;HDAC6;GNAI2;HDAC7;GNG10;GRIN2A;GNG2;MAPK1;DRD2;H2AZ1;NTRK2;BDNF;GNG12;GNG11;GRIN2B;GRIN2D;PPP1CA;GRIN3B;GRIN3A;GNB2;GNB1;GNAS;FOSB;GRB2;KRAS;GNB5;CALM1,KEGG_2021_Human
Thyroid hormone synthesis,22/75,0.11184385356226,0.1651526061947391,0,0,1.4122929155654125,3.093841657562697,ATF2;GPX1;ATF6B;HSPA5;GPX8;ATP1A3;ATP1B3;PRKCA;TSHR;HSP90B1;DUOX1;PLCB3;ADCY9;CREB1;TTR;FXYD2;GNAQ;CANX;GNAS;PRKACA;PLCB1;PRKACB,KEGG_2021_Human
Glyoxylate and dicarboxylate metabolism,10/30,0.1234614259523066,0.1797795007792247,0,0,1.7003085059497576,3.556750411613357,CS;GRHPR;MDH2;GLYCTK;CAT;PGP;ACO1;ACO2;ACSS1;DLD,KEGG_2021_Human
Pentose phosphate pathway,10/30,0.1234614259523066,0.1797795007792247,0,0,1.7003085059497576,3.556750411613357,PFKL;GLYCTK;PGM2;TALDO1;PGLS;ALDOA;TKT;PFKM;PGM1;PFKP,KEGG_2021_Human
beta-Alanine metabolism,10/30,0.1234614259523066,0.1797795007792247,0,0,1.7003085059497576,3.556750411613357,AOC3;ALDH3A2;HADHA;ALDH6A1;SMOX;GAD1;DPYD;ABAT;ACADS;ALDH9A1,KEGG_2021_Human
ABC transporters,14/45,0.1240250986388322,0.1797795007792247,0,0,1.5360217425331189,3.206094138505096,ABCA1;ABCC3;ABCB1;ABCB6;ABCA5;ABCA6;ABCB4;ABCA3;TAP1;ABCB8;ABCA7;ABCA10;CFTR;ABCG2,KEGG_2021_Human
Primary immunodeficiency,12/38,0.1351033258696145,0.1949436117570693,0,0,1.5695970695970696,3.1418866518793283,CD4;PTPRC;TNFRSF13B;CD8A;LCK;RFX5;RFXAP;BLNK;TAP1;ORAI1;IKBKG;IL2RG,KEGG_2021_Human
N-Glycan biosynthesis,15/50,0.1455627778359568,0.2090810808916471,0,0,1.4575966720242035,2.809004252769736,B4GALT1;RPN2;ALG5;RPN1;SRD5A3;ALG13;DPM1;DPM2;DPM3;GANAB;MGAT5;MGAT5B;MAN1C1;MGAT3;MAN1A1,KEGG_2021_Human
Steroid biosynthesis,7/20,0.1487368107431886,0.2126734488454643,0,0,1.8307217996713705,3.488581182325614,NSDHL;SOAT2;CYP51A1;DHCR24;CEL;LSS;FDFT1,KEGG_2021_Human
Synaptic vesicle cycle,22/78,0.1542098764100304,0.2195059502052685,0,0,1.336373966290007,2.498271977287212,NAPA;SNAP25;CLTC;CLTA;SLC1A3;AP2A1;AP2B1;SLC6A1;SLC1A7;DNM1;DNM2;DNM3;ATP6V1B2;STX3;ATP6V1E1;ATP6V0D1;ATP6V0E2;ATP6V0C;ATP6V1D;AP2M1;STX1A;VAMP2,KEGG_2021_Human
Pyruvate metabolism,14/47,0.1629563172649021,0.2309156782767223,0,0,1.4427423774578605,2.6175286947866763,PDHA1;ADH1B;MDH2;PDHB;ADH5;ALDH3A2;GRHPR;LDHA;PKM;ME1;DLAT;ACSS1;DLD;ALDH9A1,KEGG_2021_Human
Regulation of lipolysis in adipocytes,16/55,0.1667115676807777,0.2351823901210971,0,0,1.3952519971937447,2.499580139177912,INSR;PDE3B;IRS2;ADRB2;PIK3R1;PTGS2;GNAI1;TSHR;GNAI2;INS;LIPE;ADCY9;GNAS;AKT1;PRKACA;PRKACB,KEGG_2021_Human
Neutrophil extracellular trap formation,49/189,0.1674810553568806,0.2352178377456634,0,0,1.19119804400978,2.128533960302152,ITGAM;SIGLEC9;HDAC10;NCF2;ITGB3;HDAC11;HMGB1;ITGAL;ACTB;ACTG1;CASP1;RAC2;AKT1;RAC1;MAP3K7;H3-3A;MAP2K1;MAP2K2;SYK;H4-16;CYBA;PRKCA;GP1BA;PLCB3;PPIF;VDAC1;RAF1;PLCB1;SLC25A4;SLC25A6;TLR2;HDAC2;HDAC3;SELPLG;HDAC1;SRC;PIK3R1;AGER;HDAC6;RELA;HDAC7;C3;MAPK1;PLCG1;ATG7;H2AZ1;MAPK14;NFKB1;MTOR,KEGG_2021_Human
Hematopoietic cell lineage,27/99,0.1683324970975462,0.2353675623133831,0,0,1.2757133377571337,2.2730840205869254,CSF1R;ITGAM;TFRC;ITGB3;HLA-DMA;ANPEP;CD36;IL6R;CD55;IL11;IL4R;ITGA4;IL11RA;ITGA3;GP1BA;EPOR;CD4;KITLG;CD8A;KIT;CD7;HLA-DPB1;HLA-DRA;CD9;ITGA5;HLA-DRB1;CD44,KEGG_2021_Human
Cardiac muscle contraction,24/87,0.1697016672326235,0.2362366821388063,0,0,1.2958612268957097,2.298486270035476,COX8A;CACNA2D1;TNNC1;TPM2;TPM1;ATP1A3;ATP1B3;UQCR10;COX6A1;COX5B;COX5A;UQCRHL;TRDN;SLC9A1;CACNB1;COX7A2L;CACNB4;TNNT2;FXYD2;UQCRFS1;CACNA1S;CYC1;CACNG2;CACNG4,KEGG_2021_Human
"Glycine, serine and threonine metabolism",12/40,0.1801708734580229,0.2497105088277862,0,0,1.4572940287226002,2.4975827611034465,DMGDH;AOC3;GAMT;GRHPR;MAOA;GLYCTK;CHDH;SARDH;BPGM;SDSL;DLD;GCAT,KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor,27/100,0.1830625853085999,0.252610379727151,0,0,1.25815600258156,2.1362572840145746,CSF1R;IL24;CXCR5;IL20RB;CXCR4;CXCL13;IL2RG;CCL5;CXCR3;TNFSF10;CCR5;IL6R;CCR10;CCL22;IL10RB;IL37;IL10RA;TNFRSF10C;TNFRSF10B;TNFRSF1A;IL22RA1;IL2RB;ACKR4;IL6ST;CCL27;IL18R1;PF4,KEGG_2021_Human
Phosphatidylinositol signaling system,26/97,0.1997229322411435,0.2735153375343602,0,0,1.2455725062448997,2.0063983504837988,MTMR1;MTMR2;INPP1;MTMR14;PTEN;PIK3R1;MTM1;INPP5B;INPP5F;INPP5D;INPP5E;PIP4K2B;PIP5K1C;PLCG1;IPMK;OCRL;PRKCA;PLCB3;DGKQ;ITPKA;PIK3C3;PI4KB;CALM1;PLCB1;PLCD3;PLCD1,KEGG_2021_Human
Fructose and mannose metabolism,10/33,0.1999431739570797,0.2735153375343602,0,0,1.478241707704984,2.3795583209358875,GMPPB;PFKFB4;PFKL;PFKFB3;PMM1;AKR1B1;ALDOA;PFKM;HK2;PFKP,KEGG_2021_Human
Rheumatoid arthritis,25/93,0.200956813356815,0.2737170388825584,0,0,1.2504714465932294,2.0065880801290974,ITGAL;ICAM1;HLA-DMA;CTSL;CTSK;CCL5;ATP6V1E1;ATP6V0E2;ATP6V1D;IL11;JUN;TGFB2;TGFB1;IL15;TGFB3;FOS;VEGFA;ATP6V1B2;HLA-DPB1;HLA-DRA;TEK;ATP6V0D1;ATP6V0C;HLA-DRB1;TLR2,KEGG_2021_Human
