Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
cytokine-mediated signaling pathway (GO:0019221),39/633,6.88606334467861e-10,4.3812578030517665e-08,0,0,3.418098796180988,72.10941320798183,CEBPA;CD40;ITGAM;PIK3R1;FOXO3;CBL;HIF1A;RELA;LMNB1;PSMB4;PSMD4;MYC;STAT6;FYN;RPS27A;JUNB;B2M;STAT5B;EGR1;SMAD4;POU2F1;SYK;STAT1;STAT2;STAT3;LIF;YWHAZ;PSMB8;PML;SMARCA4;NFKBIA;CD4;ZEB1;CD40LG;BCL6;IRF3;TRAF6;TAB2;TP53,GO_Biological_Process_2018
cellular response to cytokine stimulus (GO:0071345),32/456,1.096178412713745e-09,6.80240143009011e-08,0,0,3.889632785554879,80.24870939770825,CEBPA;NDUFA13;ITGAM;PIK3R1;BRCA1;FOXO3;CBL;HIF1A;RELA;MYC;ANKRD1;STAT6;FYN;RPS27A;JUNB;UPF1;STAT5B;EGR1;XBP1;SMAD3;POU2F1;STAT1;STAT2;STAT3;LIF;YWHAZ;CDK9;CD4;ZEB1;BCL6;TP53;NFE2L2,GO_Biological_Process_2018
positive regulation of homeostatic process (GO:0032846),14/83,1.122596699661236e-09,6.80240143009011e-08,0,0,10.158974358974358,209.3522969279424,MBD4;STAT5B;SYK;STAT1;ATRX;STAT3;ARNT;FOXO3;ETS1;HIF1A;PML;SMARCA4;TAL1;EIF4G1,GO_Biological_Process_2018
DNA metabolic process (GO:0006259),26/314,1.3639455707530646e-09,8.072654598991975e-08,0,0,4.611331569664903,94.1305772584972,TRRAP;PRKDC;HDAC1;BRCA1;RBPJ;BACH1;KAT5;TRIM28;TERT;SUMO1;RAD21;RPS27A;MBD3;UPF1;MBD4;TCF7L2;XRCC6;MBD2;ATRX;TERF1;SMC1A;TERF2;MSH6;CDK2;TOP1;TP53,GO_Biological_Process_2018
negative regulation of cell proliferation (GO:0008285),28/363,1.556204045779437e-09,9.001225673883334e-08,0,0,4.281581454429978,86.8348232027111,CEBPA;RARG;CTBP2;PTPRK;CTCF;GATA2;ETS1;MNT;MYC;MXI1;E2F3;BRD7;HRAS;SOX4;E2F7;KLF10;TGFB2;VDR;KLF4;RUNX3;PML;REST;TFDP1;BHLHE40;CTNNB1;RAF1;TP53;TP73,GO_Biological_Process_2018
histone deacetylation (GO:0016575),10/36,1.6103591743868807e-09,9.107475775143582e-08,0,0,19.103865677469734,386.792311760969,ELK4;HDAC2;REST;SIN3B;HDAC1;SIN3A;TBL1XR1;TBL1X;HDAC6;RCOR1,GO_Biological_Process_2018
transcription from RNA polymerase III promoter (GO:0006383),9/27,1.740469056929769e-09,9.629334238883181e-08,0,0,24.782278481012657,499.8365301532222,GTF3C1;GTF3C2;TBP;ELL;ICE1;SNAPC1;ICE2;SNAPC3;SNAPC4,GO_Biological_Process_2018
regulation of stem cell differentiation (GO:2000736),14/88,2.491122912989713e-09,1.348916556076345e-07,0,0,9.47013167013167,187.6083489486287,JAG1;LDB1;CBFB;KMT2A;TCF12;GATA2;PSMB8;RUNX1;PSMB4;PSMD4;TAL1;TCF3;RPS27A;TP73,GO_Biological_Process_2018
stimulatory C-type lectin receptor signaling pathway (GO:0002223),16/121,2.9582074444870942e-09,1.536456723718297e-07,0,0,7.65478645066274,150.3299195244065,CREBBP;SYK;SRC;UBE2D2;RELA;PSMB8;NFKBIA;PSMB4;PSMD4;TRAF6;EP300;TAB2;FYN;RAF1;RPS27A;HRAS,GO_Biological_Process_2018
regulation of cell differentiation (GO:0045595),16/121,2.9582074444870942e-09,1.536456723718297e-07,0,0,7.65478645066274,150.3299195244065,SUZ12;DDX5;CREBBP;JUN;JUND;CBFB;SRF;KLF4;RUNX3;PTK2;RUNX1;CDK9;BCL6;SNAI2;RAF1;JUNB,GO_Biological_Process_2018
positive regulation of type I interferon production (GO:0032481),12/62,3.407059147401602e-09,1.700189319634721e-07,0,0,11.966938775510204,233.3243875958748,CREBBP;XRCC6;POLR3A;IRF3;PRKDC;STAT1;FLOT1;POLR2E;EP300;CTNNB1;STAT6;RELA,GO_Biological_Process_2018
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",12/62,3.407059147401602e-09,1.700189319634721e-07,0,0,11.966938775510204,233.3243875958748,RBL2;TFDP1;CARM1;CDK2;MDM2;EP300;E2F4;RPS27A;TP53;SOX4;E2F7;PML,GO_Biological_Process_2018
positive regulation of myeloid cell differentiation (GO:0045639),9/29,3.588400215109965e-09,1.749455608485765e-07,0,0,22.30177215189873,433.67043413036936,MBD4;STAT5B;STAT1;TAL1;STAT3;ARNT;FOXO3;ETS1;HIF1A,GO_Biological_Process_2018
transforming growth factor beta receptor signaling pathway (GO:0007179),13/76,3.712007970853883e-09,1.749455608485765e-07,0,0,10.308488612836438,200.10521495476655,KLF10;SMAD2;JUN;TGFB2;SMAD4;SMAD3;SRC;TGFBRAP1;PTPRK;ARRB2;CBL;PTK2;RPS27A,GO_Biological_Process_2018
regulation of hematopoietic stem cell differentiation (GO:1902036),13/76,3.712007970853883e-09,1.749455608485765e-07,0,0,10.308488612836438,200.10521495476655,LDB1;CBFB;KMT2A;TCF12;GATA2;PSMB8;RUNX1;PSMB4;PSMD4;TAL1;TCF3;RPS27A;TP73,GO_Biological_Process_2018
negative regulation of cellular process (GO:0048523),34/534,3.967939259400342e-09,1.8360737118497946e-07,0,0,3.509535135135135,67.8920237133112,CEBPA;RARG;NDUFA13;CTBP2;CTCF;PTPRK;FOXM1;ETS1;GJA1;MNT;MYC;MXI1;RACK1;BRD7;HRAS;E2F7;SOX4;KLF10;SUZ12;TGFB2;SMAD4;SMAD3;VDR;KLF4;RUNX3;PML;SMARCA4;NR4A1;REST;BCL6;BHLHE40;CTNNB1;RAF1;TP53,GO_Biological_Process_2018
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),8/21,4.182295108183651e-09,1.8659521917408e-07,0,0,30.43201243201243,587.1067292582804,CREB3;XBP1;SMAD4;EP300;RBPJ;HIF1A;RELA;NFE2L2,GO_Biological_Process_2018
innate immune response activating cell surface receptor signaling pathway (GO:0002220),16/124,4.252464719880801e-09,1.8659521917408e-07,0,0,7.441008018327606,143.43113746135188,CREBBP;SYK;SRC;UBE2D2;RELA;PSMB8;NFKBIA;PSMB4;PSMD4;TRAF6;EP300;TAB2;FYN;RAF1;RPS27A;HRAS,GO_Biological_Process_2018
negative regulation of macromolecule metabolic process (GO:0010605),16/124,4.252464719880801e-09,1.8659521917408e-07,0,0,7.441008018327606,143.43113746135188,RB1;KDM4A;TGFB2;HDAC1;KLF4;HIF1A;ESR1;TERF2;YY1;MECP2;RBL2;REST;TERT;RACK1;HRAS;TAF1,GO_Biological_Process_2018
regulation of hematopoietic progenitor cell differentiation (GO:1901532),13/77,4.3851803380097685e-09,1.89157355258218e-07,0,0,10.146898976982095,195.277426824636,LDB1;CBFB;KMT2A;TCF12;GATA2;PSMB8;RUNX1;PSMB4;PSMD4;TAL1;TCF3;RPS27A;TP73,GO_Biological_Process_2018
androgen receptor signaling pathway (GO:0030521),10/40,4.996768838896565e-09,2.1194627824986266e-07,0,0,16.553299492385786,316.4076188138215,RB1;MED12;MBD4;DDX5;DAXX;KAT5;NRIP1;CTNNB1;BRCA1;PIAS1,GO_Biological_Process_2018
regulation of myeloid cell differentiation (GO:0045637),12/65,6.015234699167401e-09,2.509634804816564e-07,0,0,11.287832113977666,213.66704074790556,HOXA9;CREBBP;MEIS1;CBFB;KMT2A;SIN3A;HDAC1;KMT2B;WDR5;EP300;MEIS2;RUNX1,GO_Biological_Process_2018
regulation of apoptotic process (GO:0042981),43/815,9.647862375416596e-09,3.960291894425039e-07,0,0,2.9043962510585164,53.605074975922506,RARG;HDAC2;CD40;HDAC3;PRKDC;SRC;HDAC1;PIK3R1;BRCA1;ASCL1;FOXO3;CBL;RELA;FGD4;MYC;RACK1;ANKRD1;FYN;RPS27A;SOX4;MBD4;MOAP1;CREBBP;JUN;XBP1;TGFB2;EGLN2;STAT1;STAT3;RPS6;YWHAZ;PTK2;NFKBIA;GCLC;REST;CD40LG;BCL6;LCK;TRAF6;CTNNB1;RAF1;TP53;TP73,GO_Biological_Process_2018
cellular response to hypoxia (GO:0071456),16/132,1.0639691685248316e-08,4.274681266578156e-07,0,0,6.924991112691077,127.13365657883126,CREBBP;EGLN2;EPAS1;UBE2D2;ARNT;BACH1;HIF1A;PSMB8;PSMB4;PSMD4;TERT;MYC;MDM2;EP300;RPS27A;TP53,GO_Biological_Process_2018
Notch signaling pathway (GO:0007219),11/55,1.074968962911599e-08,4.274681266578156e-07,0,0,12.43765903307888,228.21100562237763,HEYL;CREBBP;JAG1;STAT1;MYC;EP300;SNAI2;RBPJ;ASCL1;RPS27A;PBX1,GO_Biological_Process_2018
myoblast differentiation (GO:0045445),7/16,1.2738915243074848e-08,4.912202923276589e-07,0,0,38.37363560033585,697.5791385193719,RB1;TCF7L2;DDX5;REST;JAG1;EPAS1;ANKRD1,GO_Biological_Process_2018
"positive regulation of DNA-templated transcription, initiation (GO:2000144)",7/16,1.2738915243074848e-08,4.912202923276589e-07,0,0,38.37363560033585,697.5791385193719,FOSL1;JUN;GTF2B;SRF;CTNNB1;HNF1B;TAF1,GO_Biological_Process_2018
regulation of lipid metabolic process (GO:0019216),14/100,1.373736580076828e-08,5.218148651187354e-07,0,0,8.14370900417412,147.42675541390642,RB1;MBD4;CREBBP;HDAC3;NCOR2;RBL2;NCOR1;RXRA;SIN3B;TBL1XR1;SIN3A;CARM1;ANKRD1;TBL1X,GO_Biological_Process_2018
cellular response to DNA damage stimulus (GO:0006974),25/329,1.6111952432672324e-08,6.030135138404569e-07,0,0,4.186050548534926,75.11325386934482,ATF2;CCNK;TRRAP;PRKDC;PHF1;BRCA1;BACH1;YY1;NIPBL;TRIM28;SUMO1;MYC;MICA;UPF1;MBD4;MOAP1;SMC1A;GNL1;MSH6;BCL6;IRF3;TP53;CLOCK;TP73;TAF1,GO_Biological_Process_2018
snRNA transcription from RNA polymerase III promoter (GO:0042796),5/6,1.9363643762244727e-08,7.142097590567077e-07,0,0,245.55137844611528,4360.960206408078,ELL;ICE1;SNAPC1;ICE2;SNAPC4,GO_Biological_Process_2018
response to gamma radiation (GO:0010332),8/26,2.9388493788122934e-08,1.0684816670110408e-06,0,0,21.97306397306397,381.0714349259315,XRCC6;KDM1A;MYC;HSF1;MDM2;HRAS;TP53;TP73,GO_Biological_Process_2018
cellular macromolecule biosynthetic process (GO:0034645),26/367,3.4582897733676324e-08,1.239626404678961e-06,0,0,3.8839237226334,66.72544664969274,GTF3C1;GTF3C2;CEBPA;LDB1;BRCA1;GATA2;NR3C1;ASCL2;RPS14;KAT5;TERT;POLR2A;RPS18;POLR2E;RPL38;RPS27A;MEF2A;UPF1;RPS6;ARNT;ESR1;POLR3A;CDK2;TCF3;TOP1;EIF4G1,GO_Biological_Process_2018
negative regulation of G0 to G1 transition (GO:0070317),9/37,3.86342438817314e-08,1.3656132038750888e-06,0,0,15.923327305605786,271.7972929617923,SUZ12;L3MBTL2;TFDP1;MAX;CBX3;BRCA1;BMI1;E2F6;EZH2,GO_Biological_Process_2018
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),8/27,4.1029951374796513e-08,1.4110976520115828e-06,0,0,20.81552365762892,354.0504824508529,DDX5;CBFB;CARM1;EP300;ARRB2;ESR1;HDAC6;RUNX1,GO_Biological_Process_2018
modulation by host of viral transcription (GO:0043921),8/27,4.1029951374796513e-08,1.4110976520115828e-06,0,0,20.81552365762892,354.0504824508529,JUN;REST;HDAC1;SP1;GTF2B;EP300;CHD1;SMARCA4,GO_Biological_Process_2018
regulation of G0 to G1 transition (GO:0070316),9/39,6.350160033987774e-08,2.154820971533184e-06,0,0,14.860253164556962,246.2670983292108,SUZ12;L3MBTL2;TFDP1;MAX;CBX3;BRCA1;BMI1;E2F6;EZH2,GO_Biological_Process_2018
negative regulation of keratinocyte proliferation (GO:0010839),5/7,6.664757331176645e-08,2.2013227166747424e-06,0,0,122.76942355889724,2028.623195769682,MBD4;VDR;KLF9;SNAI2;PTPRK,GO_Biological_Process_2018
pri-miRNA transcription from RNA polymerase II promoter (GO:0061614),5/7,6.664757331176645e-08,2.2013227166747424e-06,0,0,122.76942355889724,2028.623195769682,FOSL1;DDX5;KLF4;ETS1;RELA,GO_Biological_Process_2018
protein deubiquitination (GO:0016579),21/257,6.746686518688799e-08,2.2013227166747424e-06,0,0,4.49794220471744,74.26835405293544,SMAD2;SMAD4;SMAD3;TRRAP;BRCA1;ARRB2;HIF1A;ESR1;PSMB8;HCFC1;YY1;NFKBIA;PSMB4;PSMD4;MYC;TRAF6;MDM2;EP300;RPS27A;TP53;OGT,GO_Biological_Process_2018
protein modification by small protein removal (GO:0070646),21/261,8.78228115017776e-08,2.8292285477471392e-06,0,0,4.422062663185379,71.84942898325001,SMAD2;SMAD4;SMAD3;TRRAP;BRCA1;ARRB2;HIF1A;ESR1;PSMB8;HCFC1;YY1;NFKBIA;PSMB4;PSMD4;MYC;TRAF6;MDM2;EP300;RPS27A;TP53;OGT,GO_Biological_Process_2018
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),6/13,9.96393666980938e-08,3.1697773530831088e-06,0,0,42.187365398420674,680.132407440651,ATF7IP;GTF2B;SRF;TAF7;HNF1B;TAF1,GO_Biological_Process_2018
positive regulation of viral transcription (GO:0050434),9/41,1.0129888899773995e-07,3.1827860802376314e-06,0,0,13.93006329113924,224.34632149309192,CDK9;JUN;POLR2A;SP1;GTF2B;POLR2E;EP300;CHD1;SMARCA4,GO_Biological_Process_2018
ATP-dependent chromatin remodeling (GO:0043044),8/30,1.0257818243475557e-07,3.183676515810401e-06,0,0,17.9742883379247,289.25376178949733,MBD3;HDAC2;SMARCC1;SMARCC2;HDAC1;MBD2;CHD4;SMARCA4,GO_Biological_Process_2018
mRNA transcription (GO:0009299),7/21,1.186501247646986e-07,3.638127319592264e-06,0,0,24.662468513853906,393.29452615508126,MBD4;DDX5;SRF;HSF1;ARNT;HIF1A;TP53,GO_Biological_Process_2018
positive regulation of cytokine production (GO:0001819),19/220,1.2031198845699525e-07,3.6451667931315823e-06,0,0,4.761969373909673,75.87330359006779,CREBBP;XRCC6;CEBPB;PRKDC;ARNT;BRCA1;HIF1A;RELA;RUNX1;C3;CD40LG;POLR3A;IRF3;TRAF6;FLOT1;POLR2E;CTNNB1;EP300;STAT6,GO_Biological_Process_2018
regulation of primary metabolic process (GO:0080090),15/139,1.4692618797447304e-07,4.399142922294516e-06,0,0,6.055228460071316,95.26894088476593,MBD4;CREBBP;HDAC3;PSMB8;NCOR2;PSMB4;NCOR1;RXRA;PSMD4;SIN3B;TBL1XR1;SIN3A;CARM1;ANKRD1;TBL1X,GO_Biological_Process_2018
response to lipid (GO:0033993),15/140,1.6156833397710928e-07,4.781295464787711e-06,0,0,6.006478149100257,93.9313334620983,STAT5B;JUN;CD40;RARG;JUND;VDR;STAT3;ASCL1;ESR1;FOXP1;RXRA;ALPL;CTNNB1;JUNB;MICB,GO_Biological_Process_2018
protein deacetylation (GO:0006476),8/32,1.7793731011731525e-07,5.205177635041003e-06,0,0,16.474747474747474,256.04779932499355,HDAC2;HDAC3;SIN3B;HDAC1;SIN3A;TBL1XR1;TBL1X;HDAC6,GO_Biological_Process_2018
positive regulation of signal transduction (GO:0009967),18/206,2.1746534514709625e-07,6.28919662953818e-06,0,0,4.814022709734318,73.85301195631247,CREBBP;XBP1;TGFB2;JAG1;CTBP2;STAT3;ARNT;PIK3R1;RBPJ;HIF1A;HDAC6;SMARCA4;C3;ESM1;TERT;ZMIZ1;EP300;SOX4,GO_Biological_Process_2018
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),15/144,2.342870108024945e-07,6.699555533621893e-06,0,0,5.819035092963472,88.8375732155613,SMAD2;KLF10;DDX5;TGFB2;SMAD4;JUN;SMAD3;SRC;TGFBRAP1;PTPRK;ARRB2;CBL;PTK2;TMEM100;RPS27A,GO_Biological_Process_2018
positive regulation of cellular process (GO:0048522),30/519,2.772497149240976e-07,7.84000582757587e-06,0,0,3.134247564056297,47.3219580549343,HDAC2;KMT2A;HDAC1;SRF;PDGFA;FOXM1;ETS1;RELA;MECP2;ESM1;MYC;HSF1;VPS11;RACK1;FLOT1;JUNB;HRAS;SOX4;JUN;XBP1;TGFB2;JUND;LIF;PTK2;HCFC1;FOSL1;TAL1;CDK2;MDM2;EIF4G1,GO_Biological_Process_2018
gene expression (GO:0010467),26/411,3.2150527403729664e-07,8.991548598076044e-06,0,0,3.432185803614375,51.31204229365378,GTF3C1;GTF3C2;CEBPA;LDB1;GATA2;NR3C1;ASCL2;SMG6;RPS14;POLR2A;RPS18;POLR2E;RPL38;RPS27A;UPF2;MEF2A;UPF1;RPS6;ARNT;ESR1;HNRNPL;POLR3A;XRN2;HNRNPD;TCF3;EIF4G1,GO_Biological_Process_2018
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091),18/215,4.1114630435835e-07,1.125126176980646e-05,0,0,4.591962336603456,67.52166853671966,ATF2;CD40;KDM1A;SRF;ESR1;RELA;SMARCA4;NFKBIA;CD40LG;TRAF6;CTNNB1;EP300;TAB2;RBCK1;TCF3;RPS27A;CLOCK;TAF1,GO_Biological_Process_2018
regulation of cell cycle (GO:0051726),18/215,4.1114630435835e-07,1.125126176980646e-05,0,0,4.591962336603456,67.52166853671966,RB1;MBD4;JUN;TGFB2;JUND;SRC;STAT3;PTPRK;FOXM1;RUNX3;HCFC1;RBL2;NR4A1;RACK1;EP300;MYBL2;JUNB;TP73,GO_Biological_Process_2018
positive regulation of cell differentiation (GO:0045597),17/194,4.5389381191185225e-07,1.225397927497208e-05,0,0,4.81938422458722,70.3890466949276,MEF2A;SMAD2;XBP1;JUN;TGFB2;SMAD4;CEBPB;JUND;SMAD3;SRF;TMEM100;CREB1;CARM1;CTNNB1;TCF3;JUNB;EZH2,GO_Biological_Process_2018
regulation of telomere maintenance (GO:0032204),7/25,4.574176939577005e-07,1.225397927497208e-05,0,0,19.17800167926113,279.9541181469017,UPF1;MYC;ATRX;HNRNPD;TERF2;PML;SMG6,GO_Biological_Process_2018
epithelial to mesenchymal transition (GO:0001837),8/37,5.978920753040832e-07,1.5712527819684493e-05,0,0,13.630790665273423,195.3272616113835,HEYL;DDX5;TGFB2;TRIM28;SNAI2;CTNNB1;RBPJ;HIF1A,GO_Biological_Process_2018
cellular response to hormone stimulus (GO:0032870),11/80,5.988664827148904e-07,1.5712527819684493e-05,0,0,7.921119592875318,113.49560091981752,MBD4;STAT5B;JUN;XBP1;JUND;SRC;STAT3;KLF9;NR3C1;JUNB;CACNA1H,GO_Biological_Process_2018
regulation of angiogenesis (GO:0045765),16/177,6.518207042802726e-07,1.6740951564099966e-05,0,0,4.977908689248896,70.90282402827867,ATF2;TGFB2;XBP1;CD40;STAT1;BRCA1;GATA2;KLF4;ETS1;HIF1A;PML;RUNX1;MECP2;SP1;CTNNB1;GTF2I,GO_Biological_Process_2018
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),6/17,6.709536579717865e-07,1.6740951564099966e-05,0,0,26.84102329830973,381.533490913587,GTF2B;SRF;HNF1B;ESR1;TP53;TAF1,GO_Biological_Process_2018
cellular response to gamma radiation (GO:0071480),6/17,6.709536579717865e-07,1.6740951564099966e-05,0,0,26.84102329830973,381.533490913587,XRCC6;KDM1A;HSF1;MDM2;HRAS;TP53,GO_Biological_Process_2018
positive regulation by host of viral transcription (GO:0043923),6/17,6.709536579717865e-07,1.6740951564099966e-05,0,0,26.84102329830973,381.533490913587,JUN;SP1;GTF2B;EP300;CHD1;SMARCA4,GO_Biological_Process_2018
positive regulation of transcription of Notch receptor target (GO:0007221),6/17,6.709536579717865e-07,1.6740951564099966e-05,0,0,26.84102329830973,381.533490913587,HEYL;CREBBP;STAT1;EP300;RBPJ;PBX1,GO_Biological_Process_2018
positive regulation of neuron death (GO:1901216),8/38,7.44070901036806e-07,1.838505284600652e-05,0,0,13.175757575757576,185.92482153809885,EGR1;TGFB2;DAXX;ITGAM;CTNNB1;FYN;FOXO3;TP53,GO_Biological_Process_2018
"regulation of DNA-templated transcription, initiation (GO:2000142)",5/10,7.606099249111044e-07,1.861300248941116e-05,0,0,49.100250626566414,691.7805600778877,FOSL1;JUN;CTNNB1;TAF7;TAF1,GO_Biological_Process_2018
positive regulation of macromolecule metabolic process (GO:0010604),20/276,9.459815980525276e-07,2.292879206708269e-05,0,0,3.9347330729166665,54.57885054803195,ATF2;EGR1;MBD4;SMAD3;VDR;STAT3;BRCA1;CTCF;ARRB2;KLF4;HIF1A;TERF2;ETS1;HCFC1;SP1;MYC;ZBTB7B;TP53;GABPA;NFE2L2,GO_Biological_Process_2018
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),14/140,9.738246185088909e-07,2.338097786891629e-05,0,0,5.547008547008547,76.78188430435627,RB1;TCF7L2;HDAC2;KDM1A;ARRB2;KLF4;ESR1;NFKBIA;HEYL;FOXS1;SUMO1;BHLHE40;RBCK1;TAF1,GO_Biological_Process_2018
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),7/28,1.0692539722997556e-06,2.543225569628858e-05,0,0,16.435768261964736,225.9679714626004,HEYL;HDAC1;TCF21;BRCA1;CLOCK;SMARCA4;FOXP1,GO_Biological_Process_2018
regulation of type I interferon production (GO:0032479),11/85,1.1141444925195593e-06,2.6254608643169243e-05,0,0,7.3840176053916515,101.21585806446556,CREBBP;XRCC6;POLR3A;IRF3;PRKDC;POLR2E;EP300;CTNNB1;STAT6;RPS27A;RELA,GO_Biological_Process_2018
positive regulation of macromolecule biosynthetic process (GO:0010557),14/142,1.1564060858997516e-06,2.700049072123732e-05,0,0,5.459775641025641,74.63618982894158,TGFB2;XBP1;HDAC2;LDB1;HDAC1;PDGFA;KLF4;HIF1A;HDAC6;GLI2;MYC;HNRNPD;HRAS;SOX4,GO_Biological_Process_2018
positive regulation of receptor biosynthetic process (GO:0010870),5/11,1.3713248775114728e-06,3.147421327351122e-05,0,0,40.91478696741854,552.338708876794,HDAC2;HDAC1;SCAP;HIF1A;HDAC6,GO_Biological_Process_2018
mesenchymal cell differentiation (GO:0048762),8/41,1.3787760788593538e-06,3.147421327351122e-05,0,0,11.976124885215794,161.6095939163237,HEYL;DDX5;TGFB2;TRIM28;SNAI2;CTNNB1;RBPJ;HIF1A,GO_Biological_Process_2018
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),7/29,1.3851127255926353e-06,3.147421327351122e-05,0,0,15.687886420883904,211.62533689180748,CEBPB;HSF1;RBPJ;HIF1A;TP53;ATF3;NFE2L2,GO_Biological_Process_2018
"DNA-templated transcription, elongation (GO:0006354)",12/108,1.9069497781791736e-06,4.2948559163415903e-05,0,0,6.218112244897959,81.89257288280851,CDK9;CCNK;CCNT2;TBP;ELL;POLR2A;GTF2B;UBTF;POLR2E;TAF7;AFF4;TAF1,GO_Biological_Process_2018
regulation of cytokine-mediated signaling pathway (GO:0001959),11/90,1.985127422483794e-06,4.431709903702856e-05,0,0,6.914903211260347,90.79148601941542,ELF1;SUMO1;SYK;CBFB;STAT1;STAT2;RACK1;RBCK1;RPS27A;RUNX1;PIAS1,GO_Biological_Process_2018
negative regulation of androgen receptor signaling pathway (GO:0060766),5/12,2.3118693866937534e-06,5.116267468813567e-05,0,0,35.06802721088435,455.0937135907745,HEYL;HDAC1;TCF21;SMARCA4;FOXP1,GO_Biological_Process_2018
regulation of transforming growth factor beta2 production (GO:0032909),4/6,2.3829518473447075e-06,5.2281141823209314e-05,0,0,97.97,1268.4343004283437,SMAD4;TGFB2;SMAD3;HIF1A,GO_Biological_Process_2018
transcription elongation from RNA polymerase II promoter (GO:0006368),11/95,3.404308927090569e-06,7.405099332859402e-05,0,0,6.501635768811341,81.85864097785718,CDK9;CCNK;CCNT2;TBP;ELL;POLR2A;GTF2B;POLR2E;TAF7;AFF4;TAF1,GO_Biological_Process_2018
cellular response to ionizing radiation (GO:0071479),8/46,3.447397364208808e-06,7.435276518568997e-05,0,0,10.397660818713453,130.78064442027198,NIPBL;XRCC6;KDM1A;HSF1;MDM2;HRAS;CLOCK;TP53,GO_Biological_Process_2018
positive regulation of Notch signaling pathway (GO:0045747),7/33,3.5360161519833336e-06,7.562320257813095e-05,0,0,13.271652780468902,166.5925521906467,CREBBP;TGFB2;JAG1;ZMIZ1;STAT3;EP300;RBPJ,GO_Biological_Process_2018
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),5/13,3.6945310459973553e-06,7.715712759382851e-05,0,0,30.682957393483708,383.8025875547,TBP;GTF2B;TAF7;BDP1;TAF1,GO_Biological_Process_2018
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",5/13,3.6945310459973553e-06,7.715712759382851e-05,0,0,30.682957393483708,383.8025875547,KAT5;BRCA1;FOXM1;TP53;TP73,GO_Biological_Process_2018
regulation of transcription from RNA polymerase III promoter (GO:0006359),6/22,3.713005723099351e-06,7.715712759382851e-05,0,0,18.44849246231156,230.6738403718544,CEBPA;ELL;ICE1;ICE2;ZNF76;BRCA1,GO_Biological_Process_2018
positive regulation of multicellular organismal process (GO:0051240),16/202,3.729008524181103e-06,7.715712759382851e-05,0,0,4.303292317924842,53.78843502855078,SMAD2;MBD4;XBP1;TGFB2;SMAD4;SMAD3;VDR;SRC;RBPJ;HIF1A;HDAC6;TERT;FLOT1;CTNNB1;EZH2;EIF4G1,GO_Biological_Process_2018
embryonic limb morphogenesis (GO:0030326),7/34,4.37590490937558e-06,8.90934239548868e-05,0,0,12.779457038902883,157.69079669873904,HDAC2;RARG;NIPBL;CREBBP;TGFB2;HDAC1;CTNNB1,GO_Biological_Process_2018
regulation of alcohol biosynthetic process (GO:1902930),7/34,4.37590490937558e-06,8.90934239548868e-05,0,0,12.779457038902883,157.69079669873904,SREBF1;NFYA;VDR;NFYB;SP1;SCAP;SREBF2,GO_Biological_Process_2018
positive regulation of cellular biosynthetic process (GO:0031328),14/159,4.44165081069584e-06,8.97142961366739e-05,0,0,4.815455349248452,59.34800455420124,EGR1;SREBF1;SMAD3;LDB1;PDGFA;ARNT;KLF4;HIF1A;GLI2;SP1;MYC;HNRNPD;HRAS;SOX4,GO_Biological_Process_2018
response to UV (GO:0009411),11/98,4.6277086784023086e-06,9.273636682310138e-05,0,0,6.276476265683952,77.09677421522966,YY1;MSH6;CREBBP;KDM1A;MYC;EP300;PTPRK;TP53;RELA;TP73;TAF1,GO_Biological_Process_2018
regulation of cell cycle arrest (GO:0071156),8/48,4.812751312998495e-06,9.569103196547787e-05,0,0,9.876767676767678,120.9335300449392,CDK9;CCNK;MDM2;BRCA1;FOXM1;TP53;RRP8;TP73,GO_Biological_Process_2018
cellular response to growth factor stimulus (GO:0071363),13/139,5.018570856519984e-06,9.90097893786307e-05,0,0,5.137620265497503,62.69111953345914,STAT5B;MBD4;SMAD4;SMAD3;NR3C1;KLF4;TMEM100;NR4A1;PDE3A;ANKRD1;RACK1;SNAI2;CTNNB1,GO_Biological_Process_2018
histone H3-K4 demethylation (GO:0034720),4/7,5.471406298668274e-06,0.0001071133002316212,0,0,65.31,791.294319516039,KDM5A;KDM5B;KDM5C;KDM1A,GO_Biological_Process_2018
regulation of megakaryocyte differentiation (GO:0045652),8/49,5.651344843668341e-06,0.00010815003715955568,0,0,9.635378171963538,116.43021963145702,CBFB;KMT2A;SIN3A;HDAC1;KMT2B;WDR5;EP300;RUNX1,GO_Biological_Process_2018
